cid,text,time,author,channel,votes,replies,photo,heart,reply,time_parsed
UgxArNZtIqNxUhUnLcR4AaABAg,The marketing for this show is glorious. And well needed as I straight up thought they advertised the first season. I was so not aware of this show before that my jaw dropped when I realised that there was an entire new season to watch after concluding with the first one 😂,7 days ago,@Eiskiup,UCsISHvNdG9KoW99DNsHikGg,0,,https://yt3.ggpht.com/ytc/AIdro_nTOT74DPOorOt31bDx4Sy5ySj7AY8Piul413vPFmf-Eg=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.794573
UgypeKsPaFwCkCYR1mp4AaABAg,This is an absolute MASTERPIECE,7 days ago,@AlexiRoseMedia,UCpnOi0oVmzbu4Bsm_NQltKg,0,,https://yt3.ggpht.com/TR4SOxipzouKHqdMbX1UETmI0pIJs5fKoDQTOdxgeF1HOHgzbtLD42cF3OUwTIPMXPEQssg7xQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.795733
Ugz6y7yD7hscqvCUy5x4AaABAg,Shouldnt the last chapter be innie departure?,7 days ago,@crc0889,UCnkJFeAPVZf6lXigT0XhKGw,0,,https://yt3.ggpht.com/F7BvugPYaZj_FLMIobKMbrF8-OKqjUHcHpJg-_YjoNkOhpNrQfhQJmfMxNfIcxWk8KTXybr8fUs=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.797022
UgxB4OQ4WRfxaWwDU4R4AaABAg,i watched all 8 hrs. i'm an innie for real 😭😭,7 days ago,@reatilekoketsomolatlhegi1068,UCtkvLTP0LOSltP3vBO_YD7A,1,,https://yt3.ggpht.com/ytc/AIdro_nTvESKjx_ButfCYsfPBIvFgkk0IaSm_l9zQDVIxO0=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.798295
UgyOATupWLt8yjncO_N4AaABAg,"Hey kids, what's for dinner?",7 days ago,@tats4cats,UCWZG_sBqd_YDhj075boWzWA,2,,https://yt3.ggpht.com/ytc/AIdro_kNEycMr2d9gyTVTRWalqcVteccZWjOF-PWE-3LWMs6FFNx=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.799493
UgwVajnMkhG0NpcovUZ4AaABAg,Why isn’t this on Apple Music?,7 days ago,@pablohargis4333,UC2tNEPIH-xD1Ea_DkkqRmsw,0,,https://yt3.ggpht.com/ytc/AIdro_m80y_no5RTvOvWD9rnynXWGJjDipvQNE6nRLB_4xS7Y-M=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.800732
Ugw-tV8GYHsPxfBI7S54AaABAg,this is kind of giving me anxiety but i'll try,7 days ago,@cynthialebdiesekunde,UCQq0yLmAEK6ij5X_QUGNvJg,0,,https://yt3.ggpht.com/ytc/AIdro_nHIIm4foxLp69q9g6a6YaFArqZPpTCAVIo3gTdDWa_8CQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.801901
Ugz_MEcubucND9nPwMF4AaABAg,apple has a really good marketing team,7 days ago,@martinitarecords.gt97,UCTCRaMS0y3jmvKzW1RmJ16A,0,,https://yt3.ggpht.com/djpXcme8i8MJgWIiFV5RPkX0rWDam4Y_ss2kmjuI0FvDz-5H4NTUBi45HOnvtpcQCN8Hle6P=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.804278
UgxDpwC_UqtY5Dju9f54AaABAg,Who else is refining their macrodata to these mysterious beats ?,7 days ago,@manny27392,UC32bgucwoAJLpkdyV2AzJMQ,0,,https://yt3.ggpht.com/qhyNM6qdAhazVvumdeL4ZAiT7YHvKTsvPzcZ-6DfJ5krGszipt715DzkaHr71QD5iEGmkNKtsA=s88-c-k-c0x00ffffff-no-rj,False,False,1741115947.805181
UgzAV2SPZcgnhhrAZk14AaABAg.AFGW9NPg05hAFHL7JMUg00,hmmm,6 days ago,@hublotkingcole683,UCbdrHglo3VTOlZ7GUxdYIaA,0,,https://yt3.ggpht.com/ytc/AIdro_kbY5dCprCv3K93QTURuMQ2X5APrGE7G-A-NZHtqE3JYt0=s88-c-k-c0x00ffffff-no-rj,False,True,1741202347.990416
UgyVvQ3ppO931dSrt9Z4AaABAg,It's the Optics & DeSZignA coup,7 days ago,@oliverumney6994,UCfy2TT-NHKxHoZ00L0aavZA,1,,https://yt3.ggpht.com/ytc/AIdro_k1llgcFMmMea1mJSu6B6RJJNKGenJNbDGiRpJ0ZYQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.237442
Ugy_lGmGb0bPaVE3qmF4AaABAg,I want those keebs.,7 days ago,@linhlopbaya,UCaUiBKMhCiUAYq4G2PkO7og,0,,https://yt3.ggpht.com/ytc/AIdro_kpciDKlVuhLHHa82bA-cV3ofarl_xfaFivotg6k6M=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.240154
UgzIvzU6neUIyn6GUk14AaABAg,"Hey, the link in the description doesn’t seem to work, unfortunately I can’t find the mix on Apple Music. :(",7 days ago,@kaiburian,UCYobKAxMSc3AJYCabmM2CDg,0,,https://yt3.ggpht.com/ytc/AIdro_lcDtClSxEWtiwHfXkK93awwfaraCULI3tmWitSYfVEHtMR=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.243227
UgyTCkyKRCLRqRD2CFF4AaABAg,"If someone like that, my recomendation album ""Electric youth - Breathing""",7 days ago,@GreenGuru23,UCZf65N4DCbFCQ5DiZabp1YQ,0,,https://yt3.ggpht.com/ytc/AIdro_l2N3W2GJdyXroMOSOgIsy3aKTR2VKScaL6P6KAX0_bNeOy=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.244359
Ugyx4q74-Y3l8fAT_kp4AaABAg,May Kiers beat guide you 🙌,7 days ago,@charanaamarasekara5006,UC94SFWL4yh3whyxMn629S3w,1,,https://yt3.ggpht.com/ytc/AIdro_lvHZeHOfsJ5Iu4hhOG7mIy1SodFFYG6w48w-iM6XxcTP4=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.245183
Ugwz0UcEOrSfeACgpJd4AaABAg,Please try to enjoy all the sounds equally,7 days ago,@CKisSUPERMAN2012,UCaDLVF9T9VXz_J9KpHL3Z4A,0,,https://yt3.ggpht.com/ytc/AIdro_lRvsaw6yNXoVKu4sraXOQfGpm9ldJlT_YkeegiMUtKcQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.24596
UgyQg5LSHfJ4QfMXCyB4AaABAg,Mon TDAH vous remercie,7 days ago,@obiwanexpress,UCGfT54Ia14DqYH_nDcriFSg,0,,https://yt3.ggpht.com/ytc/AIdro_mAPQlHfqYIrhb9126BpWlTTqWKZA8P21qZXYHhnl8=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.246739
UgyJQkCSCPpbg6JbO114AaABAg,"Perfect for a sleep-refining session, where your innie can be productive while you dream away.",7 days ago,@fluffycritter,UCiSrFdXaWAf81-xdnDvf1xw,0,,https://yt3.ggpht.com/ytc/AIdro_lX12qKdrQi8uEdNgODujajlsk9qM2uZReZWEFEXM59D3Q=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.247491
UgzSPkGJiIorLXoO3tp4AaABAg,Allentown looks to be a clue on Mark’s light up desk thingy………..,7 days ago,@stevedresser6241,UCIDhR8uIhdFKEC8FZcd6ltQ,0,,https://yt3.ggpht.com/ytc/AIdro_lomPSI1eC2jwmKs05c8t88dr4L2FSvZZj4ZxRhG316baA=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.248249
Ugy_RuN65UKuYRzugE94AaABAg,Why this is not on Apple Music as well ?,7 days ago,@Dawkujacy,UCsXXD0vhDdbzDMsPhsv9G3g,0,,https://yt3.ggpht.com/ytc/AIdro_mgczBZtsfi0GSBV3V0Ojlamy_AvdpcjKotFadTF06on00=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.249006
Ugy_QIFPtsHJZlCFZYp4AaABAg,The fact that there's a BREAK... Wow,7 days ago,@fernandoinacio1277,UCnJ5zBoEnoRnmMV8XC1J7-A,0,,https://yt3.ggpht.com/3Snrp4XWdc5uQ74LA1GLBHj5Q_P3C217qzbtwuR0hNUhKuE2iBMTRvY1v652H6P9-vIJJHS-dA=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.249752
Ugyoic_zgBARFrXaCkB4AaABAg,This is almost like a normal day of work for them lol I could watch the whole 8 hours,7 days ago,@clementrdu,UCPt-RnXAyzobAQbkImKLwjA,0,,https://yt3.ggpht.com/ytc/AIdro_n68ziQLwlP2zE2AoW58ea3RWol98GNssqM9F9i2ODfKsPj4j3sBfuxm6Wo8-ppOXb3Jw=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.25049
Ugw_Rl0w9UdBkY_Iobl4AaABAg,"music is so good, I don't even watch the series",7 days ago,@mediastreamtong3144,UCVpwS_lopNiLyZVt3h1pRbw,0,,https://yt3.ggpht.com/GXEvyWKDPvAwK0pRSyjEptpegs0wKP3JRprHSeY1rK3Mjx4wqdFQV9wHNXwC2zbdTmQi_nuM-xA=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.251227
UgwlGcOPnHCjnxZqqhN4AaABAg,I love this mix!,7 days ago,@wonderony,UCoAaP3ipBj1mNINa4lSx7mQ,0,,https://yt3.ggpht.com/vJSbgNqYwtwwJvgFkcZDbLQT-OFT31BlEMavnhEZMDJ5WStmrMGnqcEiFUoO5lPQ1crnT1tOAak=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.252032
UgzIQnHQGfscaXjY1BZ4AaABAg,i WILL be watching this whole thing lol,7 days ago,@SM-vb8fj,UCK-ti5KbTPnbfvIO82sCWmA,0,,https://yt3.ggpht.com/ytc/AIdro_l-OOE0u6fpkK1Fr5FwPpK7TWu2luvtGIb5whDzkiwXhg=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.252802
UgzT96CNwUmAXC0tNEd4AaABAg,What's awesome is that I can watch this at 144p and not notice any differences near the end,7 days ago,@wartortle55,UCWseUHGo6NoQe5EAMsNYNmg,0,,https://yt3.ggpht.com/ytc/AIdro_mIlugur97uXHN91YdzmroOJ--hAJCKZ6cNEJgCZ-0=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.253549
UgxWLQU4t7SWUnI7eAJ4AaABAg,Please enjoy every beat equally.,7 days ago,@spremutadisucco9728,UCqG-8WR-d7Domlk1glWQCkw,1,,https://yt3.ggpht.com/ytc/AIdro_kkVMLIN4PcsDdnyP_37i5W9EvbiIacPoH_NW0tzXWq8j8=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.254301
UgyM4X9iWaD5OF_N3QV4AaABAg,I love the Internet.,7 days ago,@keepinbeat,UCG8s1-qguwLtGDbkn59MJ0g,0,,https://yt3.ggpht.com/ytc/AIdro_mPZvv-ddPzVXWdWmm4fUP3okRcjh8j4bZqt1Tw1FE26g=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.255044
UgzdpeAkb2MSINMc-kF4AaABAg,Going Up? 🛗,7 days ago,@ElevatorMusicLive,UCSN7R7sDkoXfrx8gRdITr0Q,0,,https://yt3.ggpht.com/cROU3da_d13yiX-syKsjsCcPl56deXMySTuhZ10g4wcbMKfZEQJpVWzR93_2Ersx-42bW1G9=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.255794
Ugyj04uYNN8qb6D3v8d4AaABAg,Praise Keir!,7 days ago,@richardlangly4635,UC_EK047Es6T_Rmgi7k5KMbg,0,,https://yt3.ggpht.com/ytc/AIdro_lyL6K3JpcaJ8ox7syakhiZmoi581tIYGdejNQygNY=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.256541
UgxITkMcyUguEbE4KfV4AaABAg,Can this get shared on Apple Music?,7 days ago,@NoahHayes,UCNsnuBvObTPEUhpRjuRNiwg,0,,https://yt3.ggpht.com/ytc/AIdro_mAZ8lf2j7eAViTLnklNleF--imf2QTNPfkIFzfy0KZISo=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.518494
UgxJrWhEu5TR58bAgrl4AaABAg,Please try to enjoy each track equally.,7 days ago,@Harpskygem,UCnJN0oM5zD1GrnhAY2BP9OA,0,,https://yt3.ggpht.com/wzndL1Cv6fXxfkJdv5eEjGSCrUXA7MW2b5TRS1qs9__hJsRY4ZRdR_u70veck2S6T6Ss3R8Ei6Y=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.520858
Ugzh8eeyg4FQCc4WQpF4AaABAg,"OH MY GOD!! Just what I needed, thank you!! This is so perfect ♥",7 days ago,@LouiseAttaque888,UC1qrLTL74rNaugLXxKPsNjw,0,,https://yt3.ggpht.com/ytc/AIdro_lpfBqrmfupv61OFgqNtMwL_a6n2AMSevjH2nk3zYSNVRU=s88-c-k-c0x00ffffff-no-rj,False,False,1741115948.522705
UgwRrcE7b7_k4K0UvZZ4AaABAg,Trabalhando e ouvindo,8 days ago,@joaobaran,UC5E8JAE5j-_pYT8DFX4CJQQ,0,,https://yt3.ggpht.com/5jVKPqKfMuX9dGjmGIDwMiUfBCy68RoveR1pfhHOWDQgxujErEwsv9vdLmslYJWHrXYk7t3w7A=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.523563
Ugzsk-zAxBoM4GM8e2p4AaABAg,"8 hours, perfect for my innies work day",8 days ago,@10nsolly,UCkOY5NWZk9SCLhgj5fBtv3w,0,,https://yt3.ggpht.com/ytc/AIdro_k2unMU8kPdaXesEYbNrdvHIdt8SVKiHMI-IrzA824kVA=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.524192
UgyNsuG_LjfMHZDhXMB4AaABAg,please try to enjoy each track equally.,8 days ago,@uketears,UCmUl4Ser64K1Pjibf3dtc7A,0,,https://yt3.ggpht.com/ytc/AIdro_nBQ71Vf-ga321d44UIGcYAkn49AiAzcYmd33xrn0HYnkc=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.524773
Ugzqgygti2XH4ZHbIGB4AaABAg,"I am literally just going to do computer work all day to listen to as much of this as I can, beautiful music",8 days ago,@samuelchomic7033,UCXyB9NE0nfmpNuXgjbb27MA,0,,https://yt3.ggpht.com/ytc/AIdro_n5AWj-42I1QADwkh31E7Sbuko7pjDWkh2qwS6Oy_M=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.525315
Ugw_SQegl0j9WYnBHyt4AaABAg,3:39:45 Perfect,8 days ago,@MeetupvideoUK,UCopP0hPCTrUBAW--gP4ohpg,2,,https://yt3.ggpht.com/ytc/AIdro_kZpP5sEk9YjKN-UtRASEHU8dVsZIyEA075d1dhXkrgCC8=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.525863
UgxkFd9oYcGyxtQo8FN4AaABAg,my innie is salivating over these beats rn (right now) at the office,8 days ago,@emmybuttz,UCKApm20XSK6z94mvnlC_HGg,1,,https://yt3.ggpht.com/ytc/AIdro_nETc-CBUu_oh3G0Fn0Do0Ne7Z5TAfZgPIqqTO6bvI=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.526406
UgzveXYjiFUcnfiGRZN4AaABAg,O-DESK-ZA,8 days ago,@TheBronCom,UCsCgL0z8bxmLCvnTH_kdrmw,0,,https://yt3.ggpht.com/rEK0kkkONWcauTYJ_k_IuvK5GiaMkGpoDdHdB9N2R4MQC9t2CHWght7nhNzb5e1coT_GeMufUGc=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.526945
Ugx0KSYWySaGUuuZC5l4AaABAg,"""Your outie enjoys watching YouTube videos that may or may not have clues to the story of shows they also enjoy""",8 days ago (edited),@Exuviax,UCeGgItAw9-wMplvPJ2lXOpw,0,,https://yt3.ggpht.com/nP1o9HVd5JvD2WCD6cgArrGcrh37m74jk0zsbirurX4h9wOd6Dj53zMhMHhFvKowCZMQRPk2PQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.527477
UgzP0PLPzGNGe5iPcxd4AaABAg,I was looking for some previews for future eps ;),8 days ago,@colleenklabon9772,UCbqxtOg5Wb64NDKAKG5bHpQ,2,,https://yt3.ggpht.com/ytc/AIdro_mLEn8Liwa-WqrDeZs5aai7SBHyfVd6MgAIpfWZdhiQAA=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.528013
UgzEYK6zOPjNRzORkZV4AaABAg,can't wait for Milchick to drop his Music Dance Experience set,8 days ago,@aronsyversen8617,UCbf3MpQckkrxe6h1YjA7Sgw,1,,https://yt3.ggpht.com/ytc/AIdro_nQFHnUWw_vZYZqxUbWi5Leow37hno7c_ethfJR56A=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.528704
UgyEhbWvuOEwm_jUcLR4AaABAg,this being 8 hours is too funny,8 days ago,@kushspatel,UCPUncuPaBaTaRCX9AfVVfgg,0,,https://yt3.ggpht.com/lYiQPyEcSObcyLLcMOfqC0zKwxJKxrYAFIv5eJDI4V2PnR8zLGj7uvSAFSEjPGuUvDXRUWwwtL0=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.529424
UgyO1O1qeOgNopCqq8d4AaABAg,I love the fact that this has exactly 8 hours,8 days ago,@pedrofcm,UCaSh_2epqBb9YPyBAfz5erA,0,,https://yt3.ggpht.com/ytc/AIdro_mSQrp6tYN9u_jLPJ02RjXxd_ajev-WBdtamxlXK5I=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.530022
UgxuZTCdf40MnP36xL94AaABAg,Song at 35:40 (and other times obviously) sounds like something out of Portal 2 and I love it,8 days ago,@0heyjc,UCZ27q_wsjwx2v6EUzSvUQbQ,0,,https://yt3.ggpht.com/ytc/AIdro_kmbbd_-57gmpZDObfWZz4QDXZRJDclaKSGh2Z39f-hphaz=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.530683
Ugyqsx-B5pDXNIt3r4t4AaABAg,Please enjoy each beat equally,8 days ago,@mohammadhoseinabbasi9993,UCa6iE48Ywzi2RDgSnckWN7g,0,,https://yt3.ggpht.com/ytc/AIdro_keHsI0vKiBpV0s5gM_wXIBIy_WmUZ1hZT0FkHeusU=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.531382
UgydXdiHwxR_MMzNR0l4AaABAg,Too bad my innie will be more productive today and I won't even know it... 🥺,8 days ago,@CotySchwabe,UCeLKnAr7bboEMw89qSWjQwg,0,,https://yt3.ggpht.com/8bm6fqp635BaH1BYkoR84_VqUCzoxQDnEpwL5H-fCm1CcW__saQeE4rsNcjwNUO35SbC7tGp-OE=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.532053
Ugz218GZL5sZHlrrRR14AaABAg,Imagine being the intern who had to cut up all the workplace footage,8 days ago,@regalraccoon,UC1R8bzrBC_2RQapotp5fJ_Q,0,,https://yt3.ggpht.com/ytc/AIdro_nFRM0BxgKxwQcSpjc16WWJ__p8fjUa2WeFh-r0-xE=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.532718
UgyFk8tysSrA4K3coFl4AaABAg,"Love this! My only problem is while trying to work I kept getting distracted by seeing clips from Severance lol, the show's too good to ignore",8 days ago,@The_Ghost_of_Aristotle,UCJhcqu0BxeRY7jkB9-fyBjg,0,,https://yt3.ggpht.com/zDpw_mP8X9cQeBGM8Y3X_AAQ6hn62JCIcjTEdCGXEDPl0-MHSaLehtmNym8sw6U5zpSupSOQ-A=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.53342
UgwUin9UYvCSvL9QXNJ4AaABAg,What in the Boards of Canada...who would have thought the most BoC I would hear is made by ODESZA for Severance.,8 days ago,@andromediane,UCc8AVLqZtdMlfTzYiFKOTKg,0,,https://yt3.ggpht.com/ytc/AIdro_nC0OXW2qNy3RfWYuAIn3tkCsKhqi987OULCVWKlrH0Vw=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.811694
Ugzji87eXjoTIA8JKBp4AaABAg,Can't wait until 17:15,8 days ago (edited),@shayan4197,UCOUEui_qB9mdJqctTENsvnA,0,,https://yt3.ggpht.com/9cNpjWIyRuagNWscbEqJTscOTA-tlpi3lfxsTYWVH-pCssTr5gT3jI-ApAHyjUM8ZfF2kfi8Dz8=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.81387
UgxL7eOddCsc6q9oIsp4AaABAg,Apple this is the content we have been waiting three years for 😭❤,8 days ago,@ManLikeMike,UCxgHQoENUnT_EgwlPwX_pcQ,0,,https://yt3.ggpht.com/ytc/AIdro_mzwk73fmnfDwFs4aca8l6kkQx6GyTAVAtENSyHlH_Zex_oOyaCVbcQl_w7mzDMX7MLRg=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.815081
Ugxa9j5UBqcuBuPxAyN4AaABAg,"please try to enjoy each jira ticket equally, and not show preference for any over the others",8 days ago,@lyoothlastname2980,UCzGmI6zY6HBEuWIqAWCUyHQ,0,,https://yt3.ggpht.com/ytc/AIdro_lp1I3KOs4z_kgPFTL9xSchqr_yJ2hRaA_VyxIMiKSBJySZ=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.816202
Ugy4sICd4QeJ4TW0GSF4AaABAg,listening to this while i study things that are mysterious and important,8 days ago,@mollysmith283,UCWt1lt2z6a8kV6O5YA8ywVg,0,,https://yt3.ggpht.com/ytc/AIdro_kh65nm4Iad2Yz2mErvl18MN8RKErXnWTV25K0bFBwwtj0=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.817427
Ugxnj0aGJfnt9WVTBY94AaABAg,04:21:00 <3,8 days ago,@sarasakhi224,UCyjORIVRxJSJ68ob1V2H_YQ,0,,https://yt3.ggpht.com/ytc/AIdro_m45SQkhoYxUePjpt6f18pDYozpoRXhYmEQPxqI00aKsJE=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.818728
UgwWHTmS5EYPU00thT94AaABAg,"""Your outie always makes sure to like, comment, and subscribe.""",8 days ago,@jenvaughn6479,UCOnij-lVkjIMthrXtaZ3MrQ,0,,https://yt3.ggpht.com/ytc/AIdro_lsXbrdxfCBTRcMqyXUnm7DFCUnL2Qa4h0wC7DhoALuHQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.819994
UgyX3ZTkiNPbCrP-qvp4AaABAg,Why isn’t this on Apple Music??,8 days ago,@yulianinoriega8598,UCWCRph4x6sprNX3Vaosivfw,0,,https://yt3.ggpht.com/ytc/AIdro_nXYJPWwES6h1NetdMeztLSzXUP03jmt6m_1nkGyugDCcw=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.821171
UgxIzKYzc3pN7wO4-Bt4AaABAg,Spotify?,8 days ago,@OutOTW,UCIQBtWNJ3tvXFdwVgTJSE6A,0,,https://yt3.ggpht.com/ytc/AIdro_kbOLlCW2-KD2DwIBNrpnhADAXyHIrmsxnxCOgux3kzFG93=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.823645
UgzmR4oEZ9jx1uj_dht4AaABAg,This made me weirdly depressed 😂,8 days ago,@SarahIlayda,UCRWXLMTbuKvuKVg6Nzgi2Yg,0,,https://yt3.ggpht.com/ZOLnhElWGcqYCPkGiQ5oapDbMEj54HVn6oUKjUPULaWh-E8aSAFq8HOCrOaEtvR6rZDnf4Il=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.824411
UgwFPc-cjg8Ngfiyx3N4AaABAg,saving 41:11,8 days ago (edited),@Markov39,UCGhW5HzJEHCYAO29JU0JS1g,0,,https://yt3.ggpht.com/G55v67YfoBDLOMEbEA54zoc0igGncL2zJhIptaJ9C4oU7YdsdaSAJgyzEFnY7_fGEEz0hbLo=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.825148
Ugyd_XoJ2ZMHdxAOz314AaABAg,CAN WE GET THIS ON VINYL? :D,8 days ago,@peterismyname,UCMa7tnAVP9PlwVpEFeGRjyQ,1,,https://yt3.ggpht.com/XPcJPZnOeH7QZq8eD3DNBauyrjNaQa5y9s8nTtoK1Adk9VDzRBgVdq7wpOArhqAaZL3DONvJmA=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.826114
Ugzbxjp4ANIWqiqjywt4AaABAg,clever,8 days ago,@HumanSynthetics,UCtApLtFem3vzSrLcCY-W_mg,0,,https://yt3.ggpht.com/rZcLiuhMEbMlKAzQK7Z2rrkgyOQxWonw21MKYwBJjLw3Dh7CZshiQ1dx4IKKFWchMetBB8ilQw=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.826976
Ugy8bQ9kSd59hNpihe14AaABAg,why,8 days ago,@pawe2215,UCJKH2QtDYSlrp39D_3C-hQQ,0,,https://yt3.ggpht.com/ytc/AIdro_ke07eQ306VlaXoz82P9lzoEKmjVNOBeRDbh8jOkMTiXENE=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.827769
UgyiVKRfYZcZ39Qty654AaABAg,Tracklist please ? :),8 days ago,@jazz90zajj,UCp0ir_ZnzDaZJ4qtsQLlW3A,0,,https://yt3.ggpht.com/ytc/AIdro_ndN1aLh9xlA4NA2EIka8Xb5MkJsz1xqKIbRCw2m7DC0w=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.828526
UgxUHBraw98SPTcNGiR4AaABAg,Should've made this a loop with the elevator ding at the start and at the end!!,8 days ago,@moosemorse2,UCnqJfW9KEyi7ImjPLjZ8pNw,1,1,https://yt3.ggpht.com/eNBNUjy6BV9GltK5bXFfOokyQbCpO8csyvktUtTcnasQbCMNSGN_XJKap6Aqr5KJ3KoFWR49MA=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.829278
UgwZoJ_Ge2xOxa0Vg1R4AaABAg,I can't tell you how much i like this show,8 days ago,@zinhlemaseko4650,UC3m_cSHYiD3Wo27TCPq75yw,0,,https://yt3.ggpht.com/ytc/AIdro_l4blNfrMlKYL1R0i9pk7By9lZaAUludhIwtk_fCAfU09M=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.83002
UgwEe791YcKgoLywf-F4AaABAg,A Apple esta se superando ❤,8 days ago,@priscilas.j.9242,UCiMW14ZLBNYmiqoBVLY4bew,0,,https://yt3.ggpht.com/ytc/AIdro_laiHm36aH5n_1G3UHI17olCV3nIP5EJ8fIC8VzCP79TbQn=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.830767
UgwHX0zlbsBdJV_ig794AaABAg,When are y’all gonna drop the Blu-ray for season two,8 days ago,@Damonkey13,UC9xZ5HZIR8c4rPth9gcOpEg,0,,https://yt3.ggpht.com/U2TCy-vQv-MQKs__Nw2nh_IMqsu9AW9ZG7g5XOiIpzHoTovDlbYdakypJSfcWWRZPUBOATc3hzQ=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.831517
UgzwLxpZNFvpPVkcAWl4AaABAg,Need this on Spotify,8 days ago,@agthechamp,UCHc5xpGMgZmlFoh-kxAewVQ,0,,https://yt3.ggpht.com/qUKQq8ECXRxgCKYMIcY62yD9DG19C1FPj4NHNUGT3Lq40QzVk2AXeiba4uJpen6ctZUYUAJtFw=s88-c-k-c0x00ffffff-no-rj,False,False,1741029548.832262
UgxUHBraw98SPTcNGiR4AaABAg.AFCQwS4vFoYAFCR3q0AHpU,for sure!!!! would've been so cool holy moley guacamole,8 days ago,@aug2334,UCof8p7DwG3Ya9aXkxeEhfJw,0,,https://yt3.ggpht.com/ytc/AIdro_lqHCvNsZLE6U2TgsYD-I_S52jlG9Td4bu-MHE8VG0skeD_=s88-c-k-c0x00ffffff-no-rj,False,True,1741029549.006459
UgxlruVtVtCZ8Iu-0pJ4AaABAg,perfecta para trabajar y refinar datos en el pc 😁🤓,8 days ago,@NCAM2088,UCIxfpB349K2SzcHOFJlRlDQ,0,,https://yt3.ggpht.com/ytc/AIdro_lRQp7AENpZIYm1CBiov-dyI4Q4-XKVaLAnmS-3BCd-K6Vz=s88-c-k-c0x00ffffff-no-rj,False,False,1741029549.283361
