cid,text,time,author,channel,votes,time_parsed
UgzG6jX8QXSpSsM8OSB4AaABAg,Hii poki im a fan and im also morracen and my sisters name is also imane,3 minutes ago,@BibuTigra,UCx0WpbqBEvBao-r8IEDXoBA,1,1741795481.923583
Ugwe6O72CPmJwPYnRQB4AaABAg,2:21 he meant wank not work 🤣,6 minutes ago,@nickcartman,UCBQEKwcaefTdazj12cYHPRw,0,1741795301.925962
Ugxmh462nkmzrlIchYR4AaABAg,Trop droll la video😂🎉,11 minutes ago,@alexdu3506,UCx_WQ42EmxwSKJu0QhaKtrg,0,1741795001.927081
Ugzwc6jINUChZ0DIaqN4AaABAg,OH NOM YA PERSONNE IL UTILISE MERCI POUR LES TRAVAUX 18:10,24 minutes ago (edited),@Miro_1801Jean,UCiuqdRQN1XchJwWgpT6gjGg,0,1741794221.927909
UgxBr5yLzhh4jdv9tdB4AaABAg,Merci poki de faire du contenu avec un youtubeur français ❤️✅🥳🥳🥳,27 minutes ago,@josianeaka9606,UCKuQpu_pXgDIiqgAIgelz_A,0,1741794041.928742
UgwIuPahT4m5UAcGR214AaABAg,Ouiiiii pokimane habite en France,1 hour ago,@NathanTouchard,UCUeNbLl6NVg4ER3dS4jzJfg,1,1741792061.929412
UgzVpFOEzTycsm85hnp4AaABAg,🤣🤣,1 hour ago,@albatar7237,UCAzDHrDmBSqyO42cIYo9nMQ,0,1741792061.930035
UgxQ-VY521xDj65WtwZ4AaABAg,I think the house owner has to be Tamil bc like the white think it’s for the smell and the baby photo on the door was Krishna 😂,1 hour ago,@shanjaivasanthakumar3424,UCkhSYl_akmAs7LKPQZBaHnQ,0,1741792061.931089
UgyNl67famUDSna-XYB4AaABAg,This appartment is very p----graphique 😂😂,2 hours ago,@AntoineMangonot,UCe6FV8aofXpQmiWnsiL6REg,0,1741788461.93208
Ugz_99a8bFwaFJpcGmZ4AaABAg,"Son niveau en français, c est trop. On entend pas trop l’accent, cette énorme amélioration depuis ses débuts",2 hours ago,@azerphoenix8587,UCLud02BTw2wBiXUha8xI4MA,1,1741788461.93301
Ugw18VO2FqrW-lCBzvF4AaABAg,"Je ne comprends plus, ils sont ensembles ? xD",2 hours ago,@Varius.Gaming,UC0cyeWk7Y5OuoVblVHj8MIw,0,1741788461.934007
UgyFoqg52Ef-nL0trz14AaABAg,Si j'avais su qu'un jour on aurait Amine faire un apartment tour,3 hours ago,@Zazou465,UCMemjrZDe-_a-OuozKjdG5A,0,1741784861.934867
Ugzzx_H20Bvg_jZCrSl4AaABAg,Amine c'est trop un gateau 😊😊😅,3 hours ago,@Slayerman7on,UC3qSQsCpuZIVF5nbznKnIFQ,0,1741784861.935986
Ugx-zgvP9Kdj8HpTGdd4AaABAg,Cute together ngl...,3 hours ago,@naimreda-fathmi8645,UCqSBUYJREOTMxN99V4_sQ0A,0,1741784861.936936
UgwDnuY0S0bnJjDOvXF4AaABAg,7:11 y'aurait une nana pour expliquer pourquoi vous faites ça?,4 hours ago,@LQQF,UClydR-MafDhazfpOK5Z7cuw,0,1741781261.937905
UgyXvEgCAY-4z1WkDTV4AaABAg,Amine and Imane are the best comedic duo actually,7 hours ago,@jackl4wrence,UCL2ljX1JsUraoZJ-4ioHpdw,1,1741770461.940265
UgzqmFE7o6fUsgNzKRd4AaABAg,Cette pépite qui sort de nulle part 😭,7 hours ago,@Neitsab_tk,UCAF2gWT8fBZ_DHIUMFBeqfQ,0,1741770461.94096
UgycCcWuvSExgdn86IV4AaABAg,Le sel pour éviter l’humidité,7 hours ago,@timtamtom2767,UCnR4MGWd2N1igau89OAAzNQ,0,1741770461.94153
UgzYledFTsv1FkDlJXd4AaABAg,So les francais avait vraiment du charisme hein,8 hours ago,@nanachi6489,UCCg3aGWN7mkLKEiUjntKSOg,1,1741766861.942094
UgzWR97oKkkVv5uVxWt4AaABAg,Mais Amin parle pas anglais mdrr,9 hours ago,@josuevalify,UCpA1ji1NhPYXPl0jQZtDkOg,0,1741763261.942652
UgwDnuY0S0bnJjDOvXF4AaABAg.AFZkH38rigJAFZkjhzNKnG, @LQQF  faites quoi ?,4 hours ago,@neisse535,UC1QNA1p8Qs8fdGeSsjrBHRQ,0,1741781262.193112
UgwDnuY0S0bnJjDOvXF4AaABAg.AFZkH38rigJAFZmca4vDnk,"@ se réajuster les hauts sans raison, on voit bien que ça ne change rien",4 hours ago,@LQQF,UClydR-MafDhazfpOK5Z7cuw,0,1741781262.195241
UgwDnuY0S0bnJjDOvXF4AaABAg.AFZkH38rigJAF_4FnTh1ge, @LQQF  y'a pas de sens cacher hein elle veut pas te séduire ou quoi,1 hour ago,@Huron-nf3tl,UCeSD2TnjZpVVf7guHRcjvOw,0,1741792062.197156
UgwDnuY0S0bnJjDOvXF4AaABAg.AFZkH38rigJAF_4bux5kSx,c'est une question de detraqué ca ptdr,1 hour ago,@sspegazus3672,UCAFuy-brOvqtMnsRCROm_WA,0,1741792062.201919
UgwDnuY0S0bnJjDOvXF4AaABAg.AFZkH38rigJAF_4rDJaD_b, @sspegazus3672  « ptdr »? À ton grand âge?,1 hour ago,@LQQF,UClydR-MafDhazfpOK5Z7cuw,0,1741792062.204252
Ugzyt2Stl82IuQugoJ94AaABAg,J’ai cliqué juste pour voir amine parle anglais et faire le canard et ca vallais le coup 😭,9 hours ago,@beboeuf8389,UCr6B6xs_UIS-R2jhDSPA8Qg,0,1741763262.531212
UgyAJ0QkP5STVsz9T_B4AaABAg,Les tetes de singes sur la tete d'Amine c'est pour me tuer 😂😂🤣🤣,9 hours ago,@Anonymous212-c3t,UC8NEzC7nP8EUiRyZpU8_DYg,1,1741763262.533031
UgxYhW2Lz5VW69NFqXl4AaABAg,"""Wow a TV !"" 8:59",9 hours ago,@Zenths,UCXPVRIcPRaRnDsOitUsoM7A,0,1741763262.534269
UgxCewZJPrbEH8A_ZcB4AaABAg,Vous entendez comme moi a 6:42 ????,9 hours ago,@Zenths,UCXPVRIcPRaRnDsOitUsoM7A,0,1741763262.534982
UgxKOptM9Cr7QSn-8A94AaABAg,Amine c'est ta meuf vas-y frere lah ykemele ❤❤,9 hours ago,@janito5369,UCJkfrDjif_AjlDSi3jg6qJg,0,1741763262.535556
Ugw1EK6iQPP2UnEJMTV4AaABAg,me faites pas jurer que ce mec est pas amoureux mtn,10 hours ago,@floo7614,UCNra-sjpEPc993a9Zn8Dt_A,0,1741759662.536213
Ugyv0PXzr-hLeKEn1Al4AaABAg,nice couple lah ybarek,10 hours ago,@janito5369,UCJkfrDjif_AjlDSi3jg6qJg,0,1741759662.53708
UgznH28zTVB3IlEcY7B4AaABAg,NICE COUPLE,10 hours ago,@janito5369,UCJkfrDjif_AjlDSi3jg6qJg,0,1741759662.53784
UgzDqleercoJERti9A54AaABAg,Elle  veut elle veut !!,10 hours ago,@janito5369,UCJkfrDjif_AjlDSi3jg6qJg,0,1741759662.538671
Ugzzz4zXMIybTfmsQZt4AaABAg,mdrrrr je valide le duo masterclass,10 hours ago,@rajel448,UCx60FZEOxE_zFMB5C5OtUyg,2,1741759662.539387
Ugx5Y3IZcKI8UE40v-x4AaABAg,Il est bieeeeen Amine 😂,11 hours ago,@kev7447,UC7mwLMc5TgWCeKfxi6ee7aA,0,1741756062.539984
UgxYwxcwuUwpDgC_NlZ4AaABAg,Wank is for Wankil Studio everthings is ok there,11 hours ago,@LilKatero,UCOra65h7G-Q3jAX08LCCZeA,0,1741756062.540558
UgwlyY4j6TthTCdVwwd4AaABAg,Il feront un très beau couple mashAllah ❤❤❤,13 hours ago,@coucoutoi2,UC5uqaxyeJOkOevtBUqTDBmg,0,1741748862.541127
UgwnKgyEsRha_ML_Lvd4AaABAg,Ils vont bien ensemble ❤😊,14 hours ago,@FrancescOBroOkLYnTV,UCGIEkZGFvF7rKv5CmCgX9mw,0,1741745262.541689
UgwdnIlEf1-s0Ybb9Bx4AaABAg,my man is acting like I did around girls in school.,15 hours ago,@SeNniN06,UCq0rjVEeixYYmIRXSwPFxkQ,0,1741741662.542245
UgzacyNJGABxsFCJvfd4AaABAg,People put salt in their houses to make ghosts get out,15 hours ago,@kaito_7036,UCPAzoRFNScsL0x_L0i_5CZA,0,1741741662.542799
UgzUFpgebapPNQdJOYd4AaABAg,Mais ils sont trop mignons,15 hours ago,@studiojamescao,UCWfCrbuvnicA9pzf6CacNhA,0,1741741662.543366
Ugz2mFH30NFqAdv1GUN4AaABAg,En faite j’ai compris elle est dans Emily in Paris elle a tout compris elle,15 hours ago,@Moumoutqt,UCIeopEdnntTOGd8tzSecIMQ,0,1741741662.543918
UgwLyWQ9xoz1pj08Z1p4AaABAg,Le pouletttt,15 hours ago,@Moumoutqt,UCIeopEdnntTOGd8tzSecIMQ,0,1741741662.544472
Ugyt3hGnrVmEvdwJkkB4AaABAg,futur couple 😂🤣,16 hours ago,@Doupix,UCGwWZV6rdCHDoTGxfkCAJHA,1,1741738062.545059
UgzszHYbFcdd_pfw55p4AaABAg,"speaking both languages and loving both creators, this is the funniest video i’ve seen in a while",16 hours ago (edited),@YojmaxDjabox,UCpVQiIRJvJMcR5emp5lg3aA,0,1741738062.959098
Ugz9McIdkZ7hfm4fJk14AaABAg,amiiiiiiiine le goooooat,16 hours ago,@enzocarrier7339,UCsMjIjUaU8yFQziQ9Zos9mw,0,1741738062.96327
UgwYN8TuS2WXdY0DTep4AaABAg,merci pour les travaux !!,16 hours ago,@baptistetailhades6907,UCb_ia1G3mVDN2FtTnTYR0cQ,1,1741738062.964428
UgzSTfk1niERTYRHOpZ4AaABAg,Amine l'éternellent solitaire avc une fille,17 hours ago,@amadou_23456,UCMzKpqRn_b18XT9ln0VIhMQ,0,1741734462.965828
UgyeyocdogUZ54zGrr54AaABAg,I LOVE THIS VIDDDD SOOO MUCH i really love this duo soooo muchh💕💕💕💝💝💝💝💕💕💝💝💝💝,18 hours ago,@Axxiekuibye,UC-Jmx6kNQ95WGkcvfSEjQRg,0,1741730862.966966
UgyW7bCX0RMjULb7Cr54AaABAg,Le POULET !!!!,18 hours ago,@DivixFR,UCt3BrD-n_r0Le3vTlZHUODA,0,1741730862.968078
UgwvAtKPvUSPnr5xTnB4AaABAg,mdrr j'ai raté une étape ou quoi? qu'est qu'il fait là le frérot ahahah??,19 hours ago,@julianhsn,UCEwzd2VnVcGGGGNSz2TNVqA,0,1741727262.969211
UgwS2YKiu1UmQPcExz94AaABAg,Y'a de la Poki dans le side,20 hours ago,@Young_Archi57,UCZFJP5Xi3UGAoqk7ZM36yEw,1,1741723662.970256
Ugyi8qm87TlrPUz7Ijx4AaABAg,ils ont ken eux trop de fois ensemble lol,20 hours ago,@Mr_K13,UCAUrPbiYXgJM-juIQe6lEVg,0,1741723662.972528
UgxxKuM72y4tANmVXTJ4AaABAg,I think you gave too much informations of where you live girl !! Stay safe <3,20 hours ago,@icetea3761,UCk8qDR2zFhQOaDDUfmwIEeg,0,1741723662.973296
UgwZ1SeDWeypTpH28Oh4AaABAg,Dire que je parle encore moins biens anglais que amine me terrifie,23 hours ago (edited),@raikou4658,UCVMuHAXjlJtmHMkSYU1kKOw,0,1741712862.973956
UgzDu-ERsb3vPxCRmNp4AaABAg,Il a trop de la chance de la rencontrer :(,1 day ago,@B-K94,UC5I9Ouo01T2PSaC9VGExyTg,0,1741709262.974598
UgxlmdsCfCFBkaEf7QV4AaABAg,BEST DUO,1 day ago,@justally3579,UCAUzpXZsj4snHsBXMe-CigA,0,1741709262.975206
Ugx18H5SyOzrHE8man94AaABAg,Please allow the download option so I can watch 😊🤍,1 day ago,@skzcraftideas,UCrZDPRBjkgn2mFtRDO0MRJg,1,1741709262.975803
UgwjysWpR5UcSHTfpW54AaABAg,Tu consomme hein,1 day ago,@JoëlMikombe-v3d,UC8z9uNMF66w5sVv1FPkZ9Hw,0,1741709262.976394
UgyWMzgIcvOjpKZosL54AaABAg,Omg I enjoyed this video with you and amine 🥹 and you’re English is so beautiful 🫶🫶,1 day ago,@hugocorbinais7670,UCbWGnwZYqPVeaJJA9HdooZg,0,1741709262.976983
UgwQX26XfKSLTRJLabd4AaABAg,Merci pour la travo,1 day ago,@sajismch8448,UCe4IfxtFsW8JkRWOHCFhEaA,0,1741709262.977583
Ugy0GbFrUkGJd8ZPv3Z4AaABAg,amine a besoin de toi dans sa vie je crois poki lol,1 day ago,@RealKajow,UCLS1vb8LfsicdrMzZ_xpeHg,0,1741709262.978176
Ugx6Ekm--PMJlB7qTO14AaABAg,no way amine pull poki,1 day ago,@RealKajow,UCLS1vb8LfsicdrMzZ_xpeHg,0,1741709262.97876
UgzDTIgrsXWdEBrytEl4AaABAg,Look Americans this how to faire la cour a la française. Try to learn kids,1 day ago,@Tolrep,UCli7mviedPbpU4-BKwc52ng,0,1741709262.97936
UgydFTaHxHk34jhJ0op4AaABAg,16:51 The white powder in the corner of the bed is chloride to prevents bugs,1 day ago (edited),@Neoh53,UCnIIumhaIrmZY8QwcFEaldQ,0,1741709263.292437
UgwD9xDOP_-JHO-8sy54AaABAg,La Vittoria pizza ! (osint),1 day ago (edited),@Neoh53,UCnIIumhaIrmZY8QwcFEaldQ,0,1741709263.293238
Ugx6WYXAVneaMw9qgGx4AaABAg,Amine trolling 24/24 he will never change ahahah,1 day ago,@flox6629,UC-3-B3cfz2M10Wkz6sd8qpQ,0,1741709263.293942
UgwWXzHEEO0jMrGQJXB4AaABAg,mdrrrr mais amine il est amoureux la,1 day ago,@alexandrenaud4813,UC3Or6gKqfqNyRlOuQnJIIRQ,0,1741709263.294894
UgxLAeNgg6XtCRYmM9F4AaABAg,Welcome in Africa.,1 day ago,@OceanRules,UCWF12VeB0yqTxYZF7ffvGZg,0,1741709263.295604
UgztJFexvxglSAQPzd94AaABAg,"Amine c'est vraiment ce pote en detente hyper drole qu'on a tous, mais lui il était pote de Billy donc il a percé naturellement.😂",1 day ago,@Neoh53,UCnIIumhaIrmZY8QwcFEaldQ,0,1741709263.296231
UgyK7SY4Yid0yyazIfl4AaABAg,C'est quoi ces pubs YouTube svp ?? J'ai vu une meuf le cul à l'air en train de squirt comme les femme fontaine ??? Absolument pas floutté tout était bien visible,1 day ago,@busysworld7922,UCA2RWNuC_pDJz0r36OhfCYg,0,1741709263.297052
UgxzhaFfa4wLIj4asi94AaABAg,didn't expected Amine to be here!,1 day ago,@Leo-r3e2v,UCPcK6WHksMKu-BotERfqDuA,0,1741709263.297692
UgzK1y4IiDsuglMPTdJ4AaABAg,sa se voit il smblc,1 day ago,@nv7882,UCuHUGpKdS60roM1P73Z1g_g,0,1741709263.298259
Ugycont4LpzU0p0zN5J4AaABAg,3:33 yes 🫥🫥🫥,1 day ago,@Armando-g7h,UCzSWlJICYGOyWgDs6WLnggg,0,1741709263.298943
Ugx2b8XLc1Kh8oIRB_94AaABAg,2:42 never gonna look at my matcha the same way again,1 day ago,@Hestia780,UCB9zwIDY46zNFMEOnC24b8w,2,1741709263.29955
Ugxxt6SbaiPBpEBqNcJ4AaABAg,Waouh j'ai l'impression de voir inoxtag et la sirène 😮,1 day ago,@Polo-bleu-x9j,UCxJVA9GK2Dyc9WJhbuYuiYQ,0,1741709263.300101
Ugx-rHFG-O0HbMjq-Tx4AaABAg,Yall make a great couple😂😂😂😂,1 day ago,@EventsXp,UC4TBTpA4lBpgAJdOIUF7LMA,1,1741709263.300651
UgyrRUUqNLJyO7xfcXd4AaABAg,Amine  le gang gang,1 day ago,@Arabic_wr19,UCgf0_Mo6hqcvG6rnkV6n9RQ,0,1741709263.3012
Ugxms9chUZLpqkicGJt4AaABAg,"L'échelle on dirait vraiment celle qu'il y a parfois sur de vieilles biblio pour atteindre les livres du haut, un peu comme dans la belle et la bête !!",1 day ago,@Unenebuleuse,UCE-txcD8qYuP9G_EmseYbZQ,0,1741709263.301731
UgwVpXhGyn6QxpeDGIR4AaABAg,“You drink chorba” 😂😂,1 day ago,@bulkaa9341,UCIVSo8RIRvdHq5Unq1Jw2PA,0,1741709263.302258
Ugxf73i96o6hPYyPPCd4AaABAg,Stop arguing with people and just realise you aren't that special and all streamers die out at some point.,1 day ago,@TheConspiredOne,UClP3hz3cklN8fDkhRtVCPgQ,0,1741709263.302786
UgyDQQS_ZBhawKtQjLZ4AaABAg,"Yo, the bowl of salt under the bed was low key sussy AF. It could have been protection warding, but you can't know what their intentions were unless you ask them.",1 day ago,@PumpkinSpikey,UCzyXO9QgQ0MPwMPBwErwAIQ,0,1741709263.303317
Ugy0PTuVw_YuPGm_dq94AaABAg,"I think he said: ""OK, I want to wank"" in third",1 day ago,@MT-ik5li,UCH1wK3jGkSupsuKQ1tFkwbA,0,1741709263.303849
Ugzrw8etV-21qKMN2Zd4AaABAg,SINJ,1 day ago,@empire_utile7430,UCur7jylUx5M9N6I22mAUAOQ,0,1741709263.304378
Ugzw36hrBF280jPl-aV4AaABAg,De quel pays tu viens Pokimane?,1 day ago,@youtradvostraductions3082,UCv2QeAjAqZaY8J_19VRMGjA,0,1741709263.898731
UgzZ61PCoATk8Yj76-F4AaABAg,je chial,1 day ago,@raphedit_,UCgSFMPAMkklES8JBjgjVw2Q,0,1741709263.901896
UgzzcgUPqu8jsxPrpDl4AaABAg,j'ai cru que c'etait un film de boule,1 day ago,@ninjadelasapador5952,UCCnktLGKYgY5bYXqC1fzPHQ,0,1741709263.902702
Ugz7Rn__X0wwhnm5kVh4AaABAg,À 3:20 l'ost hollow khnight pour ceux qui ont la reff,1 day ago,@Ismaine.Bonjour,UCPFj-QV5DoROIg7nhIQaY_w,1,1741709263.903545
Ugy35mxj8jehiQyo4k14AaABAg,"14:25 ""its cool you're clean "" 😂😂😂😂",1 day ago,@Sage_Master,UC5mdmxWcjcyRyFPPb6bfgPQ,1,1741709263.904176
UgweKzaeFRZ3t5TM59N4AaABAg,Ça commence à ressembler de plus en plus à un couple ces deux là,1 day ago,@Sage_Master,UC5mdmxWcjcyRyFPPb6bfgPQ,0,1741709263.904809
Ugw36RMCnlMPfJ_0D7d4AaABAg,How many apartments dose poki have now😂,1 day ago,@Felix_hobi,UCdlSX-DqCNDPkjtCkP0lkXg,0,1741709263.905407
UgxI7iH92m4ncSnAxqJ4AaABAg,soit ils jouent un rôle soit ILS DESIRENTTTTT HEINNN,1 day ago,@laufuego,UCuNf5_qwO87PaTjhzcUuMvw,0,1741709263.905995
UgzwhJtG3we4HmAOa9J4AaABAg,gg au mec qui a mis cette urbex sur Airbnb et qui la fait loué,1 day ago,@sz8yy,UCOH6IVU-3nYZiaIAP0HITeA,0,1741709263.906586
UgzdRja7Cmp6K4e7nBN4AaABAg,The Canadian urge to use maple Syrop even in coffee,1 day ago,@checkmyflow9190,UCO3BJCu_WOkCTD2qxQuxaiQ,0,1741709263.907177
UgyIUx-93MtA5PMQ4BV4AaABAg,aller Amine ne la fais pas à nous on sait que tu la ken,1 day ago,@JOOY-BOOY_0,UCcHdXzakgcAkKmYJTzI2uqQ,0,1741709263.907764
UgwaN4ek1pFO43OVCqF4AaABAg,El grande amine a gamberger pendant toute la video wallah il et trop fort,1 day ago,@kealansimba,UCKOE3lLNGfpjk4flE1VRZKQ,0,1741709263.908358
UgxBdofXnm6r4c0avr94AaABAg,La vidéo aurais du s'appeler Pokimane in Paris,1 day ago,@Irafim,UCZnqwAgkWtrcX_m7SeFVOoQ,0,1741709263.909112
UgzjN-2cO83OoImlhZJ4AaABAg,8:58 🤣🤣🤣🤣🤣🤣🤣 Amine tu ma tué famax mdrrrr,1 day ago,@WirtzJG,UCVGBARTX7aawP1JiqDSdirA,0,1741709263.909763
UgxYghTaNVkzPCYPEYl4AaABAg,Bro et juste riche et drôle 😂,1 day ago,@Kiry_0f,UCOsINGna_PaS7Zftd1Q7Ipw,1,1741709263.91039
Ugzk1RAW0LgwFw_fxKB4AaABAg,POKIMANE AND AMINE IN LOVE ?,1 day ago,@N0RF-1,UCIh2tCf0hVgQ0HL9iQ_UL9g,0,1741709263.910991
UgxPvg3amDtyOLAiiF54AaABAg,J'etais MDR quand g vu cmt elle a kawaïné le visage d'amine dans la miniature 😂,1 day ago,@nrnchr5,UCF5GzbMl9DCh3IrA_IFCkWA,0,1741709263.911586
Ugwn6vhaR03g_BTDyOJ4AaABAg,"171 rue du temple Paris 3e.
Next time don't show the outside poki, hopefully it's an airbnb.",1 day ago,@ijhug7736,UC8jO3-qu5zCODTfmPh7nTWQ,0,1741709263.912174
UgxbNao_YhQlIX1LacN4AaABAg,amine dans sa tete c'était encore le president du psg,1 day ago,@zortax-_-8711,UCgc_qRpBUE4Hv_wB2uWTrFg,0,1741709263.912781
Ugw6MSaeZPSuXJBgaNx4AaABAg,L'accent d'Amine svp il parle norvégien le frérot,1 day ago,@GreenGuy745,UC8ZJZ_cQRWQ0vax8PK7eaxQ,0,1741709263.913733
Ugwn6vhaR03g_BTDyOJ4AaABAg.AFVuBQXZD7aAFWK6o8vtJA, @ijhug7736  broo…hell nah,1 day ago,@kioryty3417,UClhFp5KQNN4cgJ_vXiHy1pQ,0,1741709264.120866
UgyJyfStY-9GgNU3OAB4AaABAg,French people when they don’t know what to say: « wow *describe things they see »,1 day ago,@adoreo4773,UCMQYX1mT3qWHXlZevHnxzRg,0,1741709264.45955
UgxcIM6DzlhQlUUS-VJ4AaABAg,Nan mais mettez vous ensemble bordel,1 day ago,@theopernot3228,UCu2pz70K7-ovTW0BRnIOk3A,0,1741709264.462985
Ugz_GauzsXHdnSe7nvt4AaABAg,On 17:07 its just salt for absorb the humidity my French and Algérian mom do the same,1 day ago,@ytswaz591,UCwopl4RKMw8Xt1pf49tgz4A,1,1741709264.46456
UgzNeuyAhtbNLYbPcU94AaABAg,Amine notre soldat qui ne tombera pas ( comprendra qui pourra),1 day ago,@wassimelfahmi,UCWnflGNo_d0nPmKFZwGO_Xw,1,1741709264.465538
Ugywo8AQwyBmMU_tAGZ4AaABAg,trop des barre les deux y font trop rire,1 day ago,@warennmusic9960,UCE9TtP6p4wMNOSACvD5uypQ,0,1741709264.466269
Ugz6DdsPNvKaD9Ttadh4AaABAg,14:50 it's a Hindu deity,1 day ago,@pumkiny8062,UCT58jOlCUnLSpxn9RZR_n2g,0,1741709264.46689
Ugwgf_hcy0RxidDBvHJ4AaABAg,"elle est smart, elle fait sembant de rigoler a toutes les vannes eclatées d 'Amine",1 day ago,@shall7109,UCQPL3ps_uhdQj8X-FBRwYvQ,6,1741709264.467491
Ugw6GUNsIF-sYde-glB4AaABAg,"Merci pour les travaux 😂
Non Sense hhhhh absolute non sense 😂 i love it",1 day ago,@khaleddjabour8460,UCMy5JHSxh_4ZGeShfkGqglA,0,1741709264.468084
UgxVWj-VaJlZgfZDwqV4AaABAg,what a wonderful discovery thanks to pokimane,1 day ago,@Imu_7i,UCFsqT8SG8nGo1rhMTDP-YVg,0,1741709264.468689
UgwQ0B2cnnZveMhNaeh4AaABAg,"I love how this reminds me of my English and American family, speaking and switching so casually between French and English, while having this accent in French o7",1 day ago,@jokoloko1566,UC8qEvZruN4NClrXM7Em9VYA,0,1741709264.469377
UgxMCtgOnRCn6syCVdZ4AaABAg,Il y’a 300ans jours pour jours,1 day ago,@Iyan75019,UCAsA7O79R_WDA7mvi9QPZLw,2,1741709264.470165
Ugz8W9jF_qQqunkBVwt4AaABAg,Pour ceux qui cherche un commentaire en français 🤣,1 day ago,@raphaelvm6613,UCsCL3pbk977hkkAovm8q96g,0,1741709264.470807
Ugx55wkF2cS-y2FOd9l4AaABAg,a 1:54 le ohh bb oh baby damine il son en couple,1 day ago,@669_Shadow,UCOlYNDvARG8OflaD5KOUMKA,0,1741709264.471434
Ugxl3cuxr7Pzra3Ie2p4AaABAg,10:45 burglar🚮 burger✅️ 🤣🤣🤣🤣,1 day ago,@Miercoles_D25,UCcv9oW0KrBmn0AgICDrMMEg,0,1741709264.472059
UgxR6MtnLdiJCVnP8114AaABAg,Notre Sinj,1 day ago,@paulpichelot2109,UCBfQaC-CpqayOshbOBOAMxQ,0,1741709264.472654
UgzBTfFseDOcICJpvJZ4AaABAg,Mdrr,1 day ago,@lila-d9f,UC46vtANrSGwhGaZ3gWMAKEw,0,1741709264.473246
Ugxpah8Yb7GDa239rE94AaABAg,L'appartement est l'inverse de la vibe d'Amine ça me fait trop rire xD,1 day ago (edited),@leonie_miko_sama,UCHk7yFTlCv9M5VZRBoa-pYw,0,1741709264.47395
Ugx_v2UIrohblYoW3fN4AaABAg,cute couple,1 day ago,@greygouz858,UCgFuBkL-EiNAXf4RaJnNUqA,0,1741709264.474613
UgwLtdJ-NSNKFJjGwSV4AaABAg,Amine est tout shy,1 day ago,@leonie_miko_sama,UCHk7yFTlCv9M5VZRBoa-pYw,0,1741709264.475388
UgyqVMoG6hS_Y1sp-Yt4AaABAg,2:20 c'était clairement pas work ptdrr,1 day ago,@Shuraiki,UCveOg9SlHdQzQIWl_ZS-KcQ,0,1741709264.476077
Ugx55wkF2cS-y2FOd9l4AaABAg.AFVhxQIPeRYAFVja3A2IQR,"“Oh maybe” il a dit, ça c’est ton signe d’aller réviser ton anglais plutôt que de traîner sur ton tel bg",1 day ago,@mellifluousfear8355,UC0nRGywpY-clqF4U9SWd_rg,0,1741709264.67905
UgwqvqqJjR_eVS-k4bF4AaABAg,Yesss,1 day ago,@piwaze3716,UCzq1Qk49w7HIZlRgZOLZHwQ,0,1741709265.093215
Ugz3shZnxuxjEZfC9Sx4AaABAg,amine il vas finir en couple avec pokimane lv,1 day ago,@euzww,UCguXTIwbeE3orWAzTBVnSbg,1,1741709265.094071
UgxaDS-x8H078Mo6iIV4AaABAg,she wants she wants,1 day ago,@n9_meii,UC4lh0vshmLhLqM-ZP3YiQHQ,0,1741709265.094728
UgxInAFLMzspLIgCqMp4AaABAg,i usually skip this part 😂,1 day ago,@thebgr8682,UC53Oh2yJOo7-QwwaNRThjuQ,0,1741709265.095596
UgxiSnbs1j3LWU5UBmR4AaABAg,Amine t'as perdu tes couilles c'est une dinguerie,1 day ago,@RAMATSIMM,UC8vSPJuyTI2SqeQwZ90W8aw,2,1741709265.096384
Ugw3kV1sMO6nqUgTMYd4AaABAg,cet anglais approximatif on dirait mon grand père qui embrouille le serveur à l'étranger,1 day ago,@louiscrasher,UCyh7OkwxivqqaaGJWT2HNow,1,1741709265.097084
UgxDBFqQwv4-d2ln0KB4AaABAg,ce bourrin,1 day ago,@louiscrasher,UCyh7OkwxivqqaaGJWT2HNow,0,1741709265.097754
Ugy3uJwbVS1CWwVDWOx4AaABAg,"""Uuuuh what!"" 😂😂😂",1 day ago,@Bebou06lola,UCYmMDbEtSb06ggstBf9DKlw,0,1741709265.098396
UgzFgVuHqnoHwSBI38N4AaABAg,Aminee,1 day ago,@EugeneCrabs-h9v,UCwB5L8EAhzDxLTo0qchUw_A,0,1741709265.099008
UgzyivqFsdNIo6edFTp4AaABAg,The salt is for bad mojo lol,1 day ago,@mariab.8635,UCiRs-G2gRRr1sHXronbVz9w,0,1741709265.099603
UgyehUWfTELtOgS7Wm14AaABAg,14:54 Le visage qui veut tout dire,1 day ago,@SPEEDJOWRLD,UCGEFd0of-nWwRMZqqqdCNvA,0,1741709265.100259
UgxRhUG-ynBHinYWDFN4AaABAg,"Nah bcs i am with amine, i am spooked by the apartment, take care pokimane",1 day ago,@Yun_er,UColjDSDBTCWeXbJ7WjyVDPQ,0,1741709265.10091
UgxqdxCwTPbF245C6Od4AaABAg,The apt is fabulous ! Much love from Morocco 💙,1 day ago,@Tarzanirltv,UCMyx3ZCxQnvow73J-WZeAhw,0,1741709265.101791
UgxgUgEbWEhRnPuCmg14AaABAg,3:22 dirtmouth theme,1 day ago,@Davy1502.,UCCCvINRyRcqnVjW66qa7xvw,0,1741709265.102483
